                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    5950                                      829                  1.1799999999999999E+000                  1.0000000000000000E-003                  3.6260576094656754E+009                  2.5518941320698946E+002                  5.0185724678196539E+003                  7.5164876352448687E+001                  1.1484336540730702E+001                  2.1107960878679421E+001                  0.0000000000000000E+000                  4.2346428826585260E-056                  9.9899924870983714E-001                  3.7517646164435679E-005                  7.4311827364934794E-004                  4.6524681593274778E-005                  1.2573536671206772E-004                  1.1575052288305443E+000                 -2.9823544858055598E-011                  5.0201808037966955E-001                  4.9015486237486772E-004                  6.3929943339536266E-001                  1.4557374287382012E-002                  2.6643621337687590E-004                  4.1806993705580992E-004                  4.0028696971896162E-004                  4.7467791935211334E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1575050546391530E+000                  1.1469273305798286E+001                  1.1575049767494210E+000                  1.1462685573362252E+001                  3.6218541439009999E+005                  3.6433811241634248E+004                  1.5399549430547765E+008                  2.2659574564436753E+003                  3.0238672943756431E+000                  2.2377495745586816E+003                  2.4061998890383457E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.1443166989014229E+017                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20230919" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 1.1575052288305443E+000                  1.1484336540730702E+001                  7.5164876352448687E+001                  1.0873572631865738E+004                 -7.4847137235852825E+000                  3.7005802858272134E+000                  2.0730028369570222E+012                  2.0513577536099948E+001                  1.6855904580306289E+008                  1.6523159837071344E+000                  3.9378319081243218E-001                  1.2568531708680419E+000                  1.0005253209744873E-004                  8.6782597803935047E-001                  1.0871972879088260E+004                  1.5997527774771398E+000                  1.2500929500893468E-001                  1.2500929500893468E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4749238967777597E-002                  5.3029509008068111E-027                  5.3029509008068111E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1215312718390948E-028                  0.0000000000000000E+000                 -1.1797272354135540E+000                  7.3539937338767347E-001                  7.5774807308290673E-004                  2.6283415194905052E-001                  1.5354015609756543E-004                  1.2158418591494775E-004                  5.6010073631276988E-004                  1.2564618982420942E-004                  4.7855322043630819E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000015063521854E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.1575052288299654E+000                  1.1484336477827458E+001                  7.5164876352449042E+001                  1.0873614626382745E+004                 -7.4847122563007726E+000                  3.7005804955028392E+000                  2.0730030805576729E+012                  2.0513575408039898E+001                  1.6855904788336754E+008                  1.6523159663898381E+000                  3.9378318499239223E-001                  1.2568531705226613E+000                  1.0005255234132183E-004                  8.6782597803935047E-001                  1.0872014870515848E+004                  1.5997558668969003E+000                  1.2500978676969568E-001                  1.2500978676969568E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4749351757640344E-002                  5.3029688202647067E-027                  5.3029688202647067E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1215384408080358E-028                  0.0000000000000000E+000                 -1.1797191371753155E+000                  7.3539937338767347E-001                  7.5774807308290673E-004                  2.6283415194905052E-001                  1.5354015609756543E-004                  1.2158418591494775E-004                  5.6010073631276988E-004                  1.2564618982420945E-004                  4.7855322043630819E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000015069169539E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.1575052288291352E+000                  1.1484336387573235E+001                  7.5164876352449554E+001                  1.0873700839711457E+004                 -7.4847092440383003E+000                  3.7005809259626639E+000                  2.0730035806650562E+012                  2.0513571039218423E+001                  1.6855905215420607E+008                  1.6523159308376407E+000                  3.9378317304390370E-001                  1.2568531698135084E+000                  1.0005259390438229E-004                  8.6782597803935047E-001                  1.0872101077502024E+004                  1.5997622094319699E+000                  1.2501119794983687E-001                  1.2501119794983687E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4749583314757779E-002                  5.3030056082145740E-027                  5.3030056082145740E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1215531584223473E-028                  0.0000000000000000E+000                 -1.1797002998333810E+000                  7.3539937338767347E-001                  7.5774807308290673E-004                  2.6283415194905052E-001                  1.5354015609756540E-004                  1.2158418591494774E-004                  5.6010073631276988E-004                  1.2564618982420945E-004                  4.7855322043630819E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000015080764559E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.1575052288270729E+000                  1.1484336163402359E+001                  7.5164876352450804E+001                  1.0873884991292665E+004                 -7.4847028099557917E+000                  3.7005818454396620E+000                  2.0730046489124863E+012                  2.0513561707497523E+001                  1.6855906127689114E+008                  1.6523158548964518E+000                  3.9378314752130966E-001                  1.2568531682982982E+000                  1.0005268269710456E-004                  8.6782597803935047E-001                  1.0872285215535276E+004                  1.5997757573893467E+000                  1.2501470309565785E-001                  1.2501470309565785E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4750077936514601E-002                  5.3030841867852763E-027                  5.3030841867852763E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1215845950503994E-028                  0.0000000000000000E+000                 -1.1796600634745595E+000                  7.3539937338767347E-001                  7.5774807308290673E-004                  2.6283415194905052E-001                  1.5354015609756545E-004                  1.2158418591494775E-004                  5.6010073631276988E-004                  1.2564618982420945E-004                  4.7855322043630819E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000015105533851E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.1575052288229559E+000                  1.1484335715969452E+001                  7.5164876352453319E+001                  1.0874241382175347E+004                 -7.4846903584085656E+000                  3.7005836249740405E+000                  2.0730067163768989E+012                  2.0513543647997423E+001                  1.6855907893283129E+008                  1.6523157079198070E+000                  3.9378309812465301E-001                  1.2568531653641146E+000                  1.0005285459319926E-004                  8.6782597803935047E-001                  1.0872641580197231E+004                  1.5998019781165935E+000                  1.2502169957224304E-001                  1.2502169957224304E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4751035246093938E-002                  5.3032362591378453E-027                  5.3032362591378453E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1216454340544937E-028                  0.0000000000000000E+000                 -1.1795821943401534E+000                  7.3539937338767347E-001                  7.5774807308290673E-004                  2.6283415194905052E-001                  1.5354015609756543E-004                  1.2158418591494775E-004                  5.6010073631276988E-004                  1.2564618982420945E-004                  4.7855322043630819E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000015153479307E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.1575052288151135E+000                  1.1484334863669972E+001                  7.5164876352458108E+001                  1.0874819813947150E+004                 -7.4846701504004303E+000                  3.7005865133888838E+000                  2.0730100721488625E+012                  2.0513514337877567E+001                  1.6855910759071729E+008                  1.6523154693535360E+000                  3.9378301794572573E-001                  1.2568531605967492E+000                  1.0005313373952646E-004                  8.6782597803935047E-001                  1.0873219969408481E+004                  1.5998445386688307E+000                  1.2503502835349747E-001                  1.2503502835349747E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4752589165600450E-002                  5.3034830714307179E-027                  5.3034830714307179E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1217441753039258E-028                  0.0000000000000000E+000                 -1.1794558137559068E+000                  7.3539937338767347E-001                  7.5774807308290673E-004                  2.6283415194905052E-001                  1.5354015609756543E-004                  1.2158418591494775E-004                  5.6010073631276988E-004                  1.2564618982420945E-004                  4.7855322043630819E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000015231322106E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.1575052288035461E+000                  1.1484333606549331E+001                  7.5164876352465171E+001                  1.0875676004814119E+004                 -7.4846402413043940E+000                  3.7005907892012417E+000                  2.0730150398258062E+012                  2.0513470955249129E+001                  1.6855915001421151E+008                  1.6523151161858489E+000                  3.9378289924977461E-001                  1.2568531535286431E+000                  1.0005354727922575E-004                  8.6782597803935047E-001                  1.0874076097269632E+004                  1.5999075444866204E+000                  1.2505469139306327E-001                  1.2505469139306327E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4754889670958294E-002                  5.3038483899014901E-027                  5.3038483899014901E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1218903268664133E-028                  0.0000000000000000E+000                 -1.1792005535629269E+000                  7.3539937338767347E-001                  7.5774807308290684E-004                  2.6283415194905052E-001                  1.5354015609756543E-004                  1.2158418591494775E-004                  5.6010073631276977E-004                  1.2564618982420945E-004                  4.7855322043630819E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000015346603217E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.1575052287863838E+000                  1.1484331741508116E+001                  7.5164876352475659E+001                  1.0877130905040276E+004                 -7.4845894248432758E+000                  3.7005980559655010E+000                  2.0730234824733291E+012                  2.0513397241493298E+001                  1.6855922211558291E+008                  1.6523145159414447E+000                  3.9378269751007139E-001                  1.2568531414872230E+000                  1.0005425094202877E-004                  8.6782597803935047E-001                  1.0875530890411399E+004                  1.6000146288777062E+000                  1.2508387082099959E-001                  1.2508387082099959E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4758799921804204E-002                  5.3044691347651364E-027                  5.3044691347651364E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1221386658883525E-028                  0.0000000000000000E+000                 -1.1787815631685139E+000                  7.3539937338767347E-001                  7.5774807308290673E-004                  2.6283415194905058E-001                  1.5354015609756545E-004                  1.2158418591494776E-004                  5.6010073631276999E-004                  1.2564618982420947E-004                  4.7855322043630826E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000015542655046E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.1575052287547261E+000                  1.1484328301701394E+001                  7.5164876352494986E+001                  1.0880059617020337E+004                 -7.4844871587341304E+000                  3.7006126876579213E+000                  2.0730404820302690E+012                  2.0513248874743940E+001                  1.6855936730380732E+008                  1.6523133072053942E+000                  3.9378229124286473E-001                  1.2568531171312480E+000                  1.0005567101722183E-004                  8.6782597803935047E-001                  1.0878459386754370E+004                  1.6002302659666030E+000                  1.2513771282252678E-001                  1.2513771282252678E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4766675289479522E-002                  5.3057185793885799E-027                  5.3057185793885799E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1226385264170906E-028                  0.0000000000000000E+000                 -1.1779553914155587E+000                  7.3539937338767358E-001                  7.5774807308290684E-004                  2.6283415194905052E-001                  1.5354015609756543E-004                  1.2158418591494776E-004                  5.6010073631276988E-004                  1.2564618982420945E-004                  4.7855322043630826E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000015937905879E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
